"","id","title","text","url","media_id","published_on","created_at","user","user_id","user_image","attached_image_url","social_media","social_media_custom_name","search_term","polarization","reach","favorite","tags","latitude","longitude","media_parent_id","country","country_short","state","state_short","city","gender","notes","tag","tag.1","tag.2","tag.3","tag.4"
"247",282734,"Facebook Posts em Page (comentário)","Segunda feira  vai ter  Carnaval","http://www.facebook.com/1411969378822513/posts/2287582884594487?comment_id=2289080124444763","2287582884594487_2289080124444763","2019-03-04 09:47:35 -0300","2019-03-04 09:47:42 -0300","Jacy Lima",2024941960887706,"https://hi-fbmessages-attachments.s3.amazonaws.com/profile_picture_2024941960887706.jpg?AWSAccessKeyId=AKIAJGQXSCCF2KA57P4Q&Expires=2024743662&Signature=5JR4SUJTy%2FM6eXRg16VftGqQ0xU%3D","","facebook_posts_em_page","Prefeitura de Lauro de Freitas","","não avaliada",1,"false","",NA,NA,"1411969378822513_2287582884594487","","","","","","F","","","","","",""
"248",282696,"Instagram mention (post)","Família Momo, cunhada vivi_mallu e minha sogra linda Dona Fátima. #reimomo2019  preflaurodefreitas  Apoio: villabahiana","http://www.instagram.com/ceceu.anderson/#18043273516036774","18043273516036774","2019-03-04 00:35:38 -0300","2019-03-04 00:35:45 -0300","ceceu.anderson",NA,"","https://scontent.xx.fbcdn.net/v/t51.2885-15/51940791_289274548435212_4576063627504563166_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=eec1b2bbdf68f3a500319a7eabdc03a6&oe=5D2468B4","instagram_graph_tagged","Prefs de Lauro de Freitas","","não avaliada",1,"false","Cultura",NA,NA,"","","","","","","F","","Cultura","","","",""
"249",282695,"Instagram mention (post)","Minha verdadeira :crown:rainha loryteles10  #reimomo2019  preflaurodefreitas  Apoio: villabahiana","http://www.instagram.com/ceceu.anderson/#17947359292251162","17947359292251162","2019-03-04 00:29:55 -0300","2019-03-04 00:30:03 -0300","ceceu.anderson",NA,"","https://scontent.xx.fbcdn.net/v/t51.2885-15/52559123_2234932136766522_7241992280458164914_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=295633ab7368a7278e5419f327f80e33&oe=5CDBADF0","instagram_graph_tagged","Prefs de Lauro de Freitas","","não avaliada",1,"false","",NA,NA,"","","","","","","F","","","","","",""
"250",282694,"Instagram mention (post)","Bailinho infantil. Carnaval 2019 #lara  #reimomo2019  preflaurodefreitas  Apoio: villabahiana","http://www.instagram.com/ceceu.anderson/#17856019990357637","17856019990357637","2019-03-04 00:26:45 -0300","2019-03-04 00:26:53 -0300","ceceu.anderson",NA,"","https://scontent.xx.fbcdn.net/v/t51.2885-15/53804617_409163006534628_3126832141982701481_n.jpg?_nc_cat=111&_nc_ht=scontent.xx&oh=d385776d8791a3fb5f668512cfd29047&oe=5D1C6073","instagram_graph_tagged","Prefs de Lauro de Freitas","","não avaliada",1,"false","",NA,NA,"","","","","","","F","","","","","",""
"251",282697,"Twitter - Palavra chave","00:25  BA-099, Estrada do Coco, sentido Aracajú, trânsito fluindo normalmente.","http://twitter.com/LitoralNorte/statuses/1102409609539698691","1102409609539698691","2019-03-04 00:25:07 -0300","2019-03-04 01:35:39 -0300","LitoralNorte",1013834799566516224,"https://pbs.twimg.com/profile_images/1101561703374995457/ciEbm1bK_normal.png","","twitter","","""estrada do coco""","não avaliada",46,"false","",-12.579738,-41.7007272,"","Brazil","BR","Bahia","BA","","","","","","","",""
"252",282693,"Instagram mention (post)","Minha irmã e minhas princesas. #reimomo2019  Carnaval 2019 preflaurodefreitas  Apoio: villabahiana","http://www.instagram.com/ceceu.anderson/#17947059601261051","17947059601261051","2019-03-04 00:24:59 -0300","2019-03-04 00:25:09 -0300","ceceu.anderson",NA,"","https://scontent.xx.fbcdn.net/v/t51.2885-15/51911000_127026088355743_4030812604644602939_n.jpg?_nc_cat=102&_nc_ht=scontent.xx&oh=439a8a8cb056b12e2098ecb150e54bb8&oe=5CE018AD","instagram_graph_tagged","Prefs de Lauro de Freitas","","não avaliada",1,"false","",NA,NA,"","","","","","","F","","","","","",""
"253",282692,"Instagram mention (post)",":heart_eyes:minha artista! #reimomo2019  preflaurodefreitas  Carnaval 2019 Apoio: villabahiana","http://www.instagram.com/ceceu.anderson/#17974347019220420","17974347019220420","2019-03-04 00:22:46 -0300","2019-03-04 00:22:56 -0300","ceceu.anderson",NA,"","","instagram_graph_tagged","Prefs de Lauro de Freitas","","não avaliada",1,"false","",NA,NA,"","","","","","","F","","","","","",""
"254",282690,"Instagram mention (post)","Minha princesa sereia aquática voadora! #reimomo2019  preflaurodefreitas  Apoio: villabahiana","http://www.instagram.com/ceceu.anderson/#18034457077075687","18034457077075687","2019-03-04 00:21:26 -0300","2019-03-04 00:21:33 -0300","ceceu.anderson",NA,"","https://scontent.xx.fbcdn.net/v/t51.2885-15/52944445_330009907632349_3708961180591251225_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=ee4c2a1a27b9e39d6d3b70d21dbeae49&oe=5D1C0200","instagram_graph_tagged","Prefs de Lauro de Freitas","","não avaliada",1,"false","",NA,NA,"","","","","","","F","","","","","",""
"255",282691,"Twitter - Palavra chave","23:37 BA-099, Estrada do Coco, sentido Salvador, trânsito fluindo normalmente.","http://twitter.com/LitoralNorte/statuses/1102397741601378307","1102397741601378307","2019-03-03 23:37:57 -0300","2019-03-04 00:22:51 -0300","LitoralNorte",1013834799566516224,"https://pbs.twimg.com/profile_images/1101561703374995457/ciEbm1bK_normal.png","","twitter","","""estrada do coco""","não avaliada",46,"false","",-12.579738,-41.7007272,"","Brazil","BR","Bahia","BA","","","","","","","",""
"256",282689,"Facebook Posts em Page (comentário)","Estou a espera das vagas q disseram q seriam enviadas todos os dias; para nosso zap; e até hj nada:wink:","http://www.facebook.com/1411969378822513/posts/2247109105308532?comment_id=2288497341169708","2247109105308532_2288497341169708","2019-03-03 23:25:16 -0300","2019-03-03 23:25:30 -0300","Mayara Alves",2064369536943143,"https://hi-fbmessages-attachments.s3.amazonaws.com/profile_picture_2064369536943143.jpg?AWSAccessKeyId=AKIAJGQXSCCF2KA57P4Q&Expires=2024706324&Signature=Gbu9xTZryM3xlEQeQI44VunMIXw%3D","","facebook_posts_em_page","Prefeitura de Lauro de Freitas","","não avaliada",1,"false","Trabalho",NA,NA,"1411969378822513_2247109105308532","","","","","","F","","Trabalho","","","",""
"257",282688,"Facebook Posts em Page (comentário)","Pois bem; teve um cadastramento aqui de currículos; entre vagas; aqui no Colégio Félix Cardoso em portão; no qual ficaram de mandar as vagas; e cursos do qualifica mulher; e até hj espero :wink:","http://www.facebook.com/1411969378822513/posts/2261379123881530?comment_id=2288492881170154","2261379123881530_2288492881170154","2019-03-03 23:20:06 -0300","2019-03-03 23:20:15 -0300","Mayara Alves",2064369536943143,"https://hi-fbmessages-attachments.s3.amazonaws.com/profile_picture_2064369536943143.jpg?AWSAccessKeyId=AKIAJGQXSCCF2KA57P4Q&Expires=2024706013&Signature=31bbeqVlLh0dz7F1I%2BMzFqKU%2Ff0%3D","","facebook_posts_em_page","Prefeitura de Lauro de Freitas","","não avaliada",1,"false","Trabalho",NA,NA,"1411969378822513_2261379123881530","","","","","","F","","Trabalho","","","",""
"258",282687,"Facebook Posts em Page (comentário)","Daniel Nascimento Guyga","http://www.facebook.com/1411969378822513/posts/2269401449745964?comment_id=2288489721170470","2269401449745964_2288489721170470","2019-03-03 23:17:02 -0300","2019-03-03 23:17:14 -0300","Mayara Alves",2064369536943143,"https://hi-fbmessages-attachments.s3.amazonaws.com/profile_picture_2064369536943143.jpg?AWSAccessKeyId=AKIAJGQXSCCF2KA57P4Q&Expires=2024705831&Signature=ZfxJULPwouwSGUGL6X95EmNohAk%3D","","facebook_posts_em_page","Prefeitura de Lauro de Freitas","","não avaliada",1,"false","Mobilidade Urbana",NA,NA,"1411969378822513_2269401449745964","","","","","","F","","Mobilidade Urbana","","","",""
"259",282704,"Facebook Public Pages","A verdadeira forma de brincar o carnaval. 3º edição do Bailinho Infantil, na Praça da Matriz. Quem animou foi o Palhaço Amendoim e sua Turma. Teve música com a ""Charanga Vem com a Gente"",  distribuição de doces e adereços de carnaval, pula-pula, desfile de fantasia, minhocão, escultura de balão, maquiagem artística e muito mais. https://www.facebook.com/PrefeituradeLaurodeFreitas/photos/a.1439216349431149/2288416387844470/?type=3","http://www.facebook.com/PrefeituradeLaurodeFreitas/posts/2288416707844438","2288416707844438","2019-03-03 22:02:12 -0300","2019-03-04 02:33:24 -0300","Prefeitura de Lauro de Freitas",1411969378822513,"https://graph.facebook.com/1411969378822513/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t1.0-0/p180x540/53795358_2288416391177803_308423332397580288_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=24e78ff10d57095a6acdabc26e8b8c90&oe=5D1EBFC3","facebook_public_pages","","#prefeituradelaurodefreitas","não avaliada",7,"false","",NA,NA,"","","","","","","","","","","","",""
"260",282699,"Facebook Public Pages","Como é bom dividir com vocês momentos de união, diversão e felicidade ... Nossa tarde no Parque Ecológico de Lauro de Freitas foi cheia de alegria. Ver as crianças correndo livres, sorrindo e brincando com suas famílias é algo muito especial. O segundo dia de CarnaParque com a cantora Elaine Fernandes foi lindo e fica aqui o meu agradecimento especial a Prefeita Moema Gramacho por toda confiança e apoio ao trabalho que estamos fazendo na Secretaria de Meio Ambiente.  Desejo a todos vocês um feriado de muitos momentos felizes! https://www.facebook.com/AlexandreMarquesPolitico/photos/a.1156921514491924/1156921911158551/?type=3","http://www.facebook.com/AlexandreMarquesPolitico/posts/1156922067825202","1156922067825202","2019-03-03 19:33:30 -0300","2019-03-04 02:27:36 -0300","Alexandre Marques",120585131458906,"https://graph.facebook.com/120585131458906/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t1.0-0/p480x480/52917507_1156921914491884_6845675861161541632_o.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=3b209d3bf51eb2b1b3e6f7d35ea34e7c&oe=5D17C9D5","facebook_public_pages","","""Parque Ecológico de Lauro de Freitas""","não avaliada",6,"false","",NA,NA,"","","","","","","","","","","","",""
"261",282685,"Twitter - Palavra chave",":kissing_closed_eyes::kissing_closed_eyes::kissing_closed_eyes:#carnaval em Praia de Ipitanga - Lauro De Freitas https://t.co/miarNqqmY0","http://twitter.com/regisilvasantos/statuses/1102310095814311936","1102310095814311936","2019-03-03 17:49:41 -0300","2019-03-03 18:32:56 -0300","regisilvasantos",55985319,"https://pbs.twimg.com/profile_images/1030943138414768128/ficJhzw9_normal.jpg","","twitter","","""Praia de Ipitanga""","não avaliada",64,"false","",-12.91446282,-38.30986617,"","","","","","","","","","","","",""
"262",282684,"Twitter - Palavra chave","17:00 BA-099, Estrada do Coco, sentido Aracajú, trânsito fluindo normalmente.","http://twitter.com/LitoralNorte/statuses/1102297778489839616","1102297778489839616","2019-03-03 17:00:44 -0300","2019-03-03 17:43:08 -0300","LitoralNorte",1013834799566516224,"https://pbs.twimg.com/profile_images/1101561703374995457/ciEbm1bK_normal.png","","twitter","","""estrada do coco""","não avaliada",46,"false","",-12.579738,-41.7007272,"","Brazil","BR","Bahia","BA","","","","","","","",""
"263",282683,"Twitter - Palavra chave","16:35 BA-099, Estrada do Coco, sentido Salvador, trânsito fluindo normalmente.","http://twitter.com/LitoralNorte/statuses/1102291507372011520","1102291507372011520","2019-03-03 16:35:49 -0300","2019-03-03 16:55:01 -0300","LitoralNorte",1013834799566516224,"https://pbs.twimg.com/profile_images/1101561703374995457/ciEbm1bK_normal.png","","twitter","","""estrada do coco""","não avaliada",46,"false","",-12.579738,-41.7007272,"","Brazil","BR","Bahia","BA","","","","","","","",""
"264",282682,"Facebook Posts em Page (comentário)","Renata Britto","http://www.facebook.com/1411969378822513/posts/2287582884594487?comment_id=2288105607875548","2287582884594487_2288105607875548","2019-03-03 16:18:25 -0300","2019-03-03 16:18:35 -0300","Carlos Alberto Soares Dos Santos",1783645348407344,"https://hi-fbmessages-attachments.s3.amazonaws.com/profile_picture_1783645348407344.jpg?AWSAccessKeyId=AKIAJGQXSCCF2KA57P4Q&Expires=2024680712&Signature=%2FLUrjH8WvxxaBiu9eIYlVRWPM2U%3D","","facebook_posts_em_page","Prefeitura de Lauro de Freitas","","não avaliada",1,"false","Cultura",NA,NA,"1411969378822513_2287582884594487","","","","","","M","","Cultura","","","",""
"265",282679,"Twitter - Palavra chave","Meu carnaval!!! rhaiverissimo adrianaramosdedeus #naoaperteminhamente em Estrada Do Côco, Linha Verde https://t.co/hLrqfqvlBZ","http://twitter.com/iuriverissimo/statuses/1102270516176416769","1102270516176416769","2019-03-03 15:12:24 -0300","2019-03-03 15:14:50 -0300","iuriverissimo",190256861,"https://pbs.twimg.com/profile_images/1080630474698080258/PW7FFunA_normal.jpg","","twitter","","""estrada do coco""","não avaliada",215,"false","lixo",-12.579738,-41.7007272,"","Brazil","BR","Bahia","BA","","","","lixo","","","",""
"266",282680,"Twitter - Palavra chave","Quando na família alguém nasce bonito, e alguém só nasce. 🤷:skin-tone-5:‍♂️ #Primos #TocomVisitaemCasa #Beach #DeuPraia # Summer em Praia de Ipitanga - Lauro De Freitas https://t.co/1PPkk9anlR","http://twitter.com/leonardoallves/statuses/1102270049887444997","1102270049887444997","2019-03-03 15:10:33 -0300","2019-03-03 15:14:50 -0300","leonardoallves",70544082,"https://pbs.twimg.com/profile_images/625857862921814016/xY0zkkkL_normal.jpg","","twitter","","""Praia de Ipitanga""","não avaliada",628,"false","",-12.91446282,-38.30986617,"","","","","","","","","","","","",""
"267",282701,"Facebook Public Pages","Se você vai trafegar pela Via Atlântica, mais conhecida como Estrada da Cetrel (BA -530), fique alerta, muita fumaça em alguns trechos desde o início da tarde deste domingo (03/03). São focos de incêndio, principalmente próximo à empresa Cetrel.  Fica o alerta para você que vai trafegar sentido Estrada do Coco. https://www.facebook.com/programarevistametropolitana/videos/1503560069776985/","http://www.facebook.com/programarevistametropolitana/posts/659981687768834","659981687768834","2019-03-03 15:04:34 -0300","2019-03-04 02:29:42 -0300","Programa Revista Metropolitana",263211664112507,"https://graph.facebook.com/263211664112507/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t15.13418-10/53602227_2119835911470979_7838482230514024448_n.jpg?_nc_cat=100&_nc_ht=scontent.xx&oh=51a2faf4a2215559709022c239e17eb0&oe=5D150AD7","facebook_public_pages","","""estrada do coco""","não avaliada",1,"false","lixo",NA,NA,"","","","","","","","","lixo","","","",""
"268",282703,"Facebook Public Pages","Neste Carnaval coloque o abadá do respeito. E lembre-se: não é não! https://www.facebook.com/PrefeituradeLaurodeFreitas/photos/a.1417343734951744/2287583421261100/?type=3","http://www.facebook.com/PrefeituradeLaurodeFreitas/posts/2287599151259527","2287599151259527","2019-03-03 13:00:01 -0300","2019-03-04 02:33:24 -0300","Prefeitura de Lauro de Freitas",1411969378822513,"https://graph.facebook.com/1411969378822513/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/53654633_2287583427927766_2567268112218980352_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=0e5ffdca51810bfd440adaa36c04c7f9&oe=5D11C63C","facebook_public_pages","","#prefeituradelaurodefreitas","não avaliada",5,"false","",NA,NA,"","","","","","","","","","","","",""
"269",282678,"Twitter - Palavra chave","12:22 BA-099, Estrada do Coco, sentido Aracajú, trânsito fluindo normalmente.","http://twitter.com/LitoralNorte/statuses/1102227890249351174","1102227890249351174","2019-03-03 12:23:02 -0300","2019-03-03 12:44:33 -0300","LitoralNorte",1013834799566516224,"https://pbs.twimg.com/profile_images/1101561703374995457/ciEbm1bK_normal.png","","twitter","","""estrada do coco""","não avaliada",45,"false","",-12.579738,-41.7007272,"","Brazil","BR","Bahia","BA","","","","","","","",""
"270",282674,"Instagram mention (post)","Menino de muita luz e alegria!!! Carnaval de Lauro de Freitas 2019 #reimomo2019 evandroportugal18_  #rainhadocarnaval2019 ittarocha preflaurodefreitas  Apoio: villabahiana","http://www.instagram.com/ceceu.anderson/#17907691876291494","17907691876291494","2019-03-03 11:42:34 -0300","2019-03-03 11:42:45 -0300","ceceu.anderson",NA,"","https://scontent.xx.fbcdn.net/v/t51.2885-15/53224227_486163708581574_4356340714016129952_n.jpg?_nc_cat=103&_nc_ht=scontent.xx&oh=630561becbf0a04751e4aafed4962f21&oe=5CE69758","instagram_graph_tagged","Prefs de Lauro de Freitas","","não avaliada",1,"false","Cultura",NA,NA,"","","","","","","F","","Cultura","","","",""
"271",282675,"Twitter - Palavra chave","11:24 BA-099, Estrada do Coco, sentido Salvador, trânsito fluindo normalmente.","http://twitter.com/LitoralNorte/statuses/1102213158394056705","1102213158394056705","2019-03-03 11:24:29 -0300","2019-03-03 12:08:38 -0300","LitoralNorte",1013834799566516224,"https://pbs.twimg.com/profile_images/1101561703374995457/ciEbm1bK_normal.png","","twitter","","""estrada do coco""","não avaliada",45,"false","",-12.579738,-41.7007272,"","Brazil","BR","Bahia","BA","","","","","","","",""
"272",282676,"Twitter - Palavra chave","espero que a praia de vilas não esteja cheia, pq né","http://twitter.com/tinamorando/statuses/1102212316580462592","1102212316580462592","2019-03-03 11:21:09 -0300","2019-03-03 12:08:40 -0300","tinamorando",804124101526831104,"https://pbs.twimg.com/profile_images/1100563980651769856/lqnVvvLK_normal.jpg","","twitter","","""Praia de Vilas""","não avaliada",1276,"false","",NA,NA,"","","","","","","","","","","","",""
"273",282671,"Facebook Posts em Page (comentário)","Esse ano vai ter Léo Santana como o ano passado?","http://www.facebook.com/1411969378822513/posts/2287582884594487?comment_id=2287702384582537","2287582884594487_2287702384582537","2019-03-03 10:20:15 -0300","2019-03-03 10:20:25 -0300","Talita Costa Saldanha",2122783161162769,"https://hi-fbmessages-attachments.s3.amazonaws.com/profile_picture_2122783161162769.jpg?AWSAccessKeyId=AKIAJGQXSCCF2KA57P4Q&Expires=2024659224&Signature=ekkniKW8sFImiJT2HXX%2BwdtxM0U%3D","","facebook_posts_em_page","Prefeitura de Lauro de Freitas","","não avaliada",1,"false","Cultura",NA,NA,"1411969378822513_2287582884594487","","","","","","F","","Cultura","","","",""
"274",282702,"Facebook Public Pages","Tem alguém cansado aí? O terceiro dia de folia tem samba, charanga e muito mais pra todo mundo dançar. Confira a programação e venha se divertir! https://www.facebook.com/PrefeituradeLaurodeFreitas/photos/a.1417343734951744/2287580137928095/?type=3","http://www.facebook.com/PrefeituradeLaurodeFreitas/posts/2287582884594487","2287582884594487","2019-03-03 10:00:44 -0300","2019-03-04 02:33:24 -0300","Prefeitura de Lauro de Freitas",1411969378822513,"https://graph.facebook.com/1411969378822513/picture?width=48&height=48","https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/53320088_2287580141261428_7238145570328543232_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=eea9aaf527866018f30c8f64f53278c0&oe=5CDF5045","facebook_public_pages","","#prefeituradelaurodefreitas","não avaliada",9,"false","",NA,NA,"","","","","","","","","","","","",""
"275",282700,"Facebook Public Pages","A Prefeitura de Lauro de Feitas através da SETTOP está com a operação verão nas praias de Buraquinho, Vilas e Ipitanga a todo vapor. Neste sábado (02), o Carnaval foi encerrado às 2h da manhã de domingo (03) e às 7h a SETTOP já estava em uma nova batalha. A previsão para este domingo na Estrada do Coco é que mais de 80 mil veículos passem por esta rodovia com destino ao Litoral. [ 160 more words ] https://lfnews.com.br/operacao-verao-nas-praias-e-a-settop-24-horas-no-ar/ https://lfnews.com.br/operacao-verao-nas-praias-e-a-settop-24-horas-no-ar/","http://www.facebook.com/lfnewsbahia/posts/1992351991068242","1992351991068242","2019-03-03 09:46:09 -0300","2019-03-04 02:29:42 -0300","LF News",1614107698892675,"https://graph.facebook.com/1614107698892675/picture?width=48&height=48","https://external.xx.fbcdn.net/safe_image.php?d=AQAOpoFN9uvpcJ4b&url=https%3A%2F%2Fi0.wp.com%2Flfnews.com.br%2Fwp-content%2Fuploads%2F2019%2F03%2Fc50dd6ae-8370-40de-b9f6-aabc13ac8e28.jpg%3Ffit%3D1200%252C675%26ssl%3D1&_nc_hash=AQBvs9Bnh9ggTW4A","facebook_public_pages","","""estrada do coco""","não avaliada",1,"false","",NA,NA,"","","","","","","","","","","","",""
"276",282909,"Antigas marchinhas embalam o Carnaval da Terceira Idade","""Cachaça não é água"", ""Mamãe eu Quero"" e ""Allah-La Ô”, as marchinhas dos velhos carnavais embalaram o Baile da 3ª Idade em Lauro de Freitas. Ao som da Charanga Vem com a Gente, os idosos tomaram conta do salão do Clube Ipitanga neste sábado (2). Há três anos, o baile é realizado pelo Departamento de Assistência Social da Pessoa Idosa (DAPI), da Secretaria de Desenvolvimento Social e Cidadania (SEMDESC).Depois de rodopiar pelo salão, Adelina Francisca, que estava estreando no baile, revelou que não vai mais perder. “Vim de Portão e valeu a pena. Brinquei, dancei. Ano que vem estou aqui de novo, se Deus quiser”. O Rei Momo e a Rainha do Carnaval também prestigiarem o baile.Diretora do DAPI, Solange Santana chamou a atenção para o olhar especial que a prefeita Moema Gramacho dedica a este segmento. O baile, além de promover um momento de diversão, reafirma o compromisso do departamento e da gestão com os direitos humanos e a garantia de direitos da pessoa idosa. Solange agradeceu também a Sinaldo Pereira por disponibilizar o Clube Ipitanga em mais um ano.O baile que tem como característica a inclusão, recebeu este ano o Levante das Mulheres, uma ação dentro do circuito carnavalesco da cidade, que uniu o Conselho Municipal de Defesa dos Direitos da Mulher e a Secretaria de Política para Mulheres para falar à sociedade que estão na luta atentas ao assédio.“Durante o carnaval nós, da SPM reforçamos a atenção ao combate a violência contra a mulher. Os números mostram que durante as festas de rua os índices de violência aumentam e só conseguimos diminuir isso conscientizando todas e todos. A atividade de hoje foi mais um momento para isso junto com o DAPI, com animação, alegria e mensagens que reforçam nosso empoderamento”, declarou a secretária da SPM, Bárbara Chaves.","https://www.ccnnews.com.br/2019/03/antigas-marchinhas-embalam-o-carnaval.html","https://www.ccnnews.com.br/2019/03/antigas-marchinhas-embalam-o-carnaval.html","2019-03-03 08:38:00 -0300","2019-03-05 11:44:12 -0300","[[""www.ccnnews.com.br""]]",NA,"","","blogosphere","","""CONSELHO MUNICIPAL DE DEFESA DOS DIREITOS DA MULHER""","não avaliada",1,"false","",NA,NA,"","","","","","","","","","","","",""
"277",282910,"Antigas marchinhas embalam o Carnaval da Terceira Idade","""Cachaça não é água"", ""Mamãe eu Quero"" e ""Allah-La Ô”, as marchinhas dos velhos carnavais embalaram o Baile da 3ª Idade em Lauro de Freitas. Ao som da Charanga Vem com a Gente, os idosos tomaram conta do salão do Clube Ipitanga neste sábado (2). Há três anos, o baile é realizado pelo Departamento de Assistência Social da Pessoa Idosa (DAPI), da Secretaria de Desenvolvimento Social e Cidadania (SEMDESC).Depois de rodopiar pelo salão, Adelina Francisca, que estava estreando no baile, revelou que não vai mais perder. “Vim de Portão e valeu a pena. Brinquei, dancei. Ano que vem estou aqui de novo, se Deus quiser”. O Rei Momo e a Rainha do Carnaval também prestigiarem o baile.Diretora do DAPI, Solange Santana chamou a atenção para o olhar especial que a prefeita Moema Gramacho dedica a este segmento. O baile, além de promover um momento de diversão, reafirma o compromisso do departamento e da gestão com os direitos humanos e a garantia de direitos da pessoa idosa. Solange agradeceu também a Sinaldo Pereira por disponibilizar o Clube Ipitanga em mais um ano.O baile que tem como característica a inclusão, recebeu este ano o Levante das Mulheres, uma ação dentro do circuito carnavalesco da cidade, que uniu o Conselho Municipal de Defesa dos Direitos da Mulher e a Secretaria de Política para Mulheres para falar à sociedade que estão na luta atentas ao assédio.“Durante o carnaval nós, da SPM reforçamos a atenção ao combate a violência contra a mulher. Os números mostram que durante as festas de rua os índices de violência aumentam e só conseguimos diminuir isso conscientizando todas e todos. A atividade de hoje foi mais um momento para isso junto com o DAPI, com animação, alegria e mensagens que reforçam nosso empoderamento”, declarou a secretária da SPM, Bárbara Chaves.","http://www.ccnnews.com.br/2019/03/antigas-marchinhas-embalam-o-carnaval.html","http://www.ccnnews.com.br/2019/03/antigas-marchinhas-embalam-o-carnaval.html","2019-03-03 08:38:00 -0300","2019-03-05 11:44:12 -0300","[[""www.ccnnews.com.br""]]",NA,"","","blogosphere","","""CONSELHO MUNICIPAL DE DEFESA DOS DIREITOS DA MULHER""","não avaliada",1,"false","",NA,NA,"","","","","","","","","","","","",""
"278",282907,"Tradição dos mascarados é ponto alto no Carnaval de Lauro de Freitas","O Carnaval da cidade começa oficialmente amanhã (sexta-feira, 1), mas desde janeiro os mascarados de Lauro de Freitas estão nas ruas assustando a garotada e anunciando a chegada da folia momesca. Vestidos de monstros ou pierrots este período é o mais esperado para os amantes da tradição iniciada no município há mais de cinco décadas e que se renova ano após ano com a adesão de jovens que aprendem desde criança que vestir a “careta” é manter viva a cultura e a memória local.O líder do grupo Tradição dos Mascarados, Rodrigo Sá, conta que viu desde pequeno seu pai, tios e primos usarem as vestes típicas compostas de macacões de obra com meias e luvas. “A primeira vez que sai tinha 15 anos, acompanhado da minha família. Então isso é um marco forte da nossa história e eu não poderia deixar morrer”, disse ele explicando o motivo de se empenhar, juntamente com  outros jovens da cidade, para resgatar a tradição que por um tempo ficou esquecida.Hoje são mais de 400 participantes que se reúnem nos sábados pré-Carnaval vestidos de Mascarados. “Nós mesmos fazemos nossas roupas mantendo o estilo. Geralmente são dois modelos confeccionadas com esponjas para os pierrots ou máscaras de borrachas”, explica.O grupo desfilará no Carnaval de Todos os Santos no sábado (02) às 14h. Enquanto percorre o trajeto levando a alegria e irreverência características, os jurados ocultos da Secretaria de Cultura e Turismo (Secult) estarão por perto avaliando a melhor performance, máscara mais criativa e outros atributos que destacarão o melhor fantasiado. “O vencedor do primeiro lugar levará para casa um notebook, o segundo e terceiro lugares ganharão um aparelho celular. A premiação será na Praça da Matriz, às 17h”, informou Aline Souza, diretora da Secult, secretaria que coordena a folia em parceria com o Conselho Municipal de Política Cultural, Associação Carnavalesca e Cultural do Centro, Fundo Municipal de Cultura e demais secretarias municipais.O Carnaval de Todos os Santos será aberto nesta sexta-feira (01) às 16h, pela prefeita Moema Gramacho com a entrega das chaves da cidade para a Rainha e o Rei Momo. O ato acontece no final de linha dos ônibus no Centro. Além do desfile dos mascarados, a programação da folia cotará com a animação dos blocos e as atrações alternativas do Palco Hamilton Vieira, que a partir das 18h trará a festa os ritmos do Rock, Reggae e Hip Hop. A folia segue até terça-feira (6), com atrações para todos os públicos.","http://www.ccnnews.com.br/2019/03/tradicao-dos-mascarados-e-ponto-alto-no.html","http://www.ccnnews.com.br/2019/03/tradicao-dos-mascarados-e-ponto-alto-no.html","2019-03-03 08:26:00 -0300","2019-03-05 11:43:52 -0300","[[""www.ccnnews.com.br""]]",NA,"","","blogosphere","","""Praça da Matriz""","não avaliada",1,"false","",NA,NA,"","","","","","","","","","","","",""
